high_school,fall_term,county,frpm_pct,admit_rate_residual,expected_admit_rate,admit_rate,applicants,cds_code
ASPIRE LIONEL WILSON COLG PREP,2019,Alameda,0.8342857142857143,-0.1137230365240361,0.6999299330757602,0.5862068965517241,29.0,1612590130666.0
ASPIRE RICHMOND CA COLG PREP,2019,Contra Costa,0.6598890942698706,-0.0647897043845279,0.6801743197691433,0.6153846153846154,13.0,7617960132100.0
BALBOA HIGH SCHOOL,2019,San Francisco,0.6935086277732129,-0.0898185480658608,0.696961405208718,0.6071428571428571,112.0,38684783830288.0
BAY AREA TECHNOLOGY-BAYTECH,2019,Alameda,0.5351170568561873,-0.3487068932307771,0.6820402265641105,0.3333333333333333,12.0,1612590106906.0
BENICIA HIGH SCHOOL,2019,Solano,0.2045016077170418,0.0145363664495536,0.6557933038801166,0.6703296703296703,91.0,48705244831004.0
BERKELEY HIGH SCHOOL,2019,Alameda,0.2609384908053265,-0.0294369308874717,0.7825541378700154,0.7531172069825436,401.0,1611430131177.0
BRANHAM HIGH SCHOOL,2019,Santa Clara,0.1675915649278579,0.0563106838004777,0.6913528676013914,0.7476635514018691,107.0,43694014330866.0
BUCKINGHAM COLLEGIATE CHARTER,2019,Solano,0.202,-0.1401527253231421,0.6401527253231422,0.5,12.0,48705734830113.0
BURLINGAME HIGH SCHOOL,2019,San Mateo,0.1226541554959785,-0.0811416947406643,0.7218602576149159,0.6407185628742516,167.0,41690474130472.0
CALIFORNIA HIGH SCHOOL,2019,Contra Costa,0.0648181490817428,-0.0516522893520247,0.7195223254531078,0.6678700361010831,277.0,7618040730051.0
CALISTOGA JUNIOR SENIOR HIGH SCHOOL,2019,Napa,0.6517150395778364,0.1267422368953992,0.5399244297712674,0.6666666666666666,9.0,28662412831758.0
CAMPOLINDO HIGH SCHOOL,2019,Contra Costa,0.0341394025604551,-0.026913996032608,0.7331286852981448,0.7062146892655368,177.0,7616300731125.0
CAPUCHINO HIGH SCHOOL,2019,San Mateo,0.3740522325189553,-0.062814617108766,0.6684484199256674,0.6056338028169014,71.0,41690474130738.0
CARLMONT HIGH SCHOOL,2019,San Mateo,0.1150722021660649,-0.1077993060105982,0.6941302412623969,0.5863309352517986,278.0,41690624130993.0
CASA GRANDE HIGH SCHOOL,2019,Sonoma,0.3636890951276102,-0.1034158861883924,0.6450825528550591,0.5416666666666666,72.0,49708624930012.0
CASTLEMONT HIGH SCHOOL,2019,Alameda,0.9125748502994012,-0.4090793344675205,0.6363520617402477,0.2272727272727272,22.0,1612590125161.0
CASTRO VALLEY HIGH SCHOOL,2019,Alameda,0.2219477769936485,-0.022014547749445,0.7090064176681442,0.6869918699186992,246.0,1611500132225.0
CHRISTOPHER HIGH SCHOOL,2019,Santa Clara,0.4082259054634745,-0.012166731043104,0.6957110348405724,0.6835443037974683,79.0,43694840118380.0
CIRCLE OF INDEPENDENT LEARNING,2019,Alameda,0.3206521739130434,0.196454739527956,0.503545260472044,0.7,10.0,1611760130534.0
CITY ARTS AND LEADERSHIP ACADEMY,2019,San Francisco,0.7572463768115942,-0.0921867017033125,0.7285503380669489,0.6363636363636364,22.0,38684780107300.0
CLAYTON VALLEY CHARTER HIGH SCHOOL,2019,Contra Costa,0.2049180327868852,-0.0820079373866917,0.704230159608914,0.6222222222222222,135.0,7100740731380.0
CLOVERDALE HIGH SCHOOL,2019,Sonoma,0.5464190981432361,0.1525933371450916,0.5616923771406227,0.7142857142857143,7.0,49706564930855.0
COLISEUM COLLEGE PREP ACADEMY,2019,Alameda,0.940329218106996,0.2321438866565054,0.4975858430732243,0.7297297297297297,37.0,1612590112797.0
COLLEGE PARK HIGH SCHOOL,2019,Contra Costa,0.2554027504911591,-0.0671799515165406,0.6584842993426276,0.591304347826087,115.0,7617540731646.0
CONCORD HIGH SCHOOL,2019,Contra Costa,0.5342960288808665,-0.0587960845837007,0.6503453803583487,0.5915492957746479,71.0,7617540731836.0
CUPERTINO HIGH SCHOOL,2019,Santa Clara,0.092407809110629,0.0088928866378289,0.7467746196594003,0.7556675062972292,397.0,43694684331799.0
DE ANZA HIGH SCHOOL,2019,Contra Costa,0.7244152046783626,0.0061204945086862,0.7047228789852896,0.7108433734939759,83.0,7617960732164.0
DEER VALLEY HIGH SCHOOL,2019,Contra Costa,0.5986908358509567,0.0644006663418832,0.6424958853822547,0.7068965517241379,58.0,7616480730465.0
DEL MAR HIGH SCHOOL,2019,Santa Clara,0.4946153846153846,-0.1624397692301147,0.6624397692301147,0.5,50.0,43694014331955.0
DESIGN TECH HIGH SCHOOL,2019,San Mateo,0.1063063063063063,-0.0418185038335987,0.7136935038335988,0.671875,64.0,41690470129759.0
DIXON HIGH SCHOOL,2019,Solano,0.463081130355515,-0.0255556780886451,0.6255556780886451,0.6,50.0,48705324832259.0
DOUGHERTY VALLEY HIGH SCHOOL,2019,Contra Costa,0.0660462323626538,-0.0316500118147027,0.7491221307738105,0.7174721189591078,538.0,7618040113118.0
DOZIER-LIBBEY MEDICAL HIGH SCH,2019,Contra Costa,0.5568022440392707,-0.2351857407696589,0.6280428836268017,0.3928571428571428,28.0,7616480117218.0
DR TJ OWENS GILROY EARLY COLG,2019,Santa Clara,0.3573770491803278,-0.11308559851228,0.6908633762900578,0.5777777777777777,45.0,43694840114496.0
DUBLIN HIGH SCHOOL,2019,Alameda,0.1000671591672263,0.0034232310379963,0.7136820321198983,0.7171052631578947,304.0,1750930132704.0
EAST PALO ALTO ACADEMY,2019,San Mateo,0.8818681318681318,-0.1800455335463339,0.6010981651252812,0.4210526315789473,19.0,41690620126722.0
EL CAMINO HIGH,2019,San Mateo,0.2849250197316496,0.0394268441492446,0.5336068637159238,0.5730337078651685,89.0,41690704132551.0
EL CERRITO HIGH SCHOOL,2019,Contra Costa,0.4209827357237716,0.0373108844898459,0.6769748297958683,0.7142857142857143,112.0,7617960732941.0
ELSIE ALLEN HIGH SCHOOL,2019,Sonoma,0.6737044145873321,-0.0869920126324054,0.5869920126324054,0.5,10.0,49709204930160.0
EMERY SECONDARY SCHOOL,2019,Alameda,0.8133971291866029,0.03181709958387,0.56818290041613,0.6,10.0,1611680132746.0
ENVISION ACAD ARTS/TECHNOLOGY,2019,Alameda,0.7948051948051948,-0.2032412076840628,0.7486957531386083,0.5454545454545454,22.0,1100170112607.0
EVERGREEN VALLEY HIGH SCHOOL,2019,Santa Clara,0.160418777440054,-0.0689122175904366,0.7391535044537074,0.6702412868632708,373.0,43694274330692.0
FAIRFIELD HIGH SCHOOL,2019,Solano,0.7186030893216924,0.0206241749565585,0.6332219788895953,0.6538461538461539,26.0,48705404833000.0
FOOTHILL HIGH SCHOOL,2019,Alameda,0.1019283746556473,-0.0122702423180752,0.7179154036083979,0.7056451612903226,248.0,1751010130096.0
FREEDOM HIGH SCHOOL,2019,Contra Costa,0.3916570104287369,-0.0230269618388784,0.6849987928247939,0.6619718309859155,71.0,7617210730457.0
FREMONT HIGH SCHOOL,2019,Alameda,0.9442282749675746,-0.1633470101239446,0.6784985252754597,0.5151515151515151,33.0,1612590125716.0
FREMONT HIGH SCHOOL,2019,Santa Clara,0.3094666025949062,0.0732362589375007,0.702126059903079,0.7753623188405797,138.0,43694684332474.0
GALILEO ACAD OF SCIENCE & TECH,2019,San Francisco,0.6657488986784141,-0.1885258628556487,0.7377486607831099,0.5492227979274611,193.0,38684783831765.0
GATEWAY HIGH SCHOOL,2019,San Francisco,0.4175365344467641,-0.1115974853036544,0.7008831995893687,0.5892857142857143,56.0,38684783830437.0
GEORGE WASHINGTON HIGH SCHOOL,2019,San Francisco,0.4932330827067669,-0.1560510513156665,0.7274796227442379,0.5714285714285714,217.0,38684783839081.0
GILROY HIGH SCHOOL,2019,Santa Clara,0.6015531660692951,-0.1312457230486838,0.6697072615102223,0.5384615384615384,39.0,43694844332839.0
GRANADA HIGH SCHOOL,2019,Alameda,0.2028921998247151,-0.0849575739471696,0.6660386550282507,0.581081081081081,148.0,1612000133397.0
HALF MOON BAY HIGH SCHOOL,2019,San Mateo,0.3636363636363636,0.0506227133938209,0.6474904941533488,0.6981132075471698,53.0,41688904132817.0
HAYWARD HIGH SCHOOL,2019,Alameda,0.6872327428222358,-0.0550599328265938,0.6723438834438777,0.6172839506172839,81.0,1611920133629.0
HAYWARD TWIN OAKS MONTESSORI,2019,Alameda,0.5963302752293578,-0.2451626350795066,0.6997080896249611,0.4545454545454545,22.0,1611920127944.0
HEALDSBURG HIGH SCHOOL,2019,Sonoma,0.4367816091954023,-0.0257545253008778,0.6257545253008778,0.6,35.0,49753904932554.0
HENRY M GUNN SENIOR HIGH SCHL,2019,Santa Clara,0.0712861415752741,-0.0951927565331799,0.7557988171392406,0.6606060606060606,330.0,43696414332904.0
HENRY T GUNDERSON HIGH SCHOOL,2019,Santa Clara,0.565416285452882,0.1463582857788963,0.5344927780508909,0.6808510638297872,47.0,43696664330080.0
HERCULES HIGH SCHOOL,2019,Contra Costa,0.433679354094579,-0.1193769653751402,0.6749325209306958,0.5555555555555556,54.0,7617960730598.0
HERITAGE HIGH SCHOOL,2019,Contra Costa,0.1761297798377752,-0.1229372888029227,0.6984089869161303,0.5754716981132075,106.0,7617210107797.0
HILLSDALE HIGH SCHOOL,2019,San Mateo,0.2192479286169534,-0.0691492305421842,0.704663249233773,0.6355140186915887,107.0,41690474133070.0
HOMESTEAD HIGH SCHOOL,2019,Santa Clara,0.1447422680412371,-0.0304905844222429,0.7406816672247907,0.7101910828025477,314.0,43694684333316.0
IMPACT ACAD ARTS/TECHNOLOGY,2019,Alameda,0.6425178147268409,-0.2519206826635741,0.7376349683778598,0.4857142857142857,35.0,1611920137646.0
INDEPENDENCE HIGH SCHOOL,2019,San Francisco,0.5268817204301075,0.0064553459940408,0.5935446540059591,0.6,5.0,38684783830197.0
INDEPENDENCE HIGH SCHOOL,2019,Santa Clara,0.4773676880222841,-0.1063231019342089,0.6977865165683552,0.5914634146341463,164.0,43694274330031.0
IRVINGTON HIGH SCHOOL,2019,Alameda,0.1669572798605056,0.0388289683025705,0.7103459491891786,0.7491749174917491,303.0,1611760134270.0
JAMES LICK HIGH SCHOOL,2019,Santa Clara,0.8328584995251662,-0.0680477435401287,0.6494430923773381,0.5813953488372093,43.0,43694274333639.0
JAMES LOGAN HIGH SCHOOL,2019,Alameda,0.4382393397524071,-0.0690795328911457,0.7070105673739044,0.6379310344827587,232.0,1612420134668.0
JEFFERSON HIGH SCHOOL,2019,San Mateo,0.4437140509449466,-0.0192522833500023,0.6392522833500024,0.62,50.0,41689244133393.0
JESSE M BETHEL HIGH SCHOOL,2019,Solano,0.5363300492610837,-0.1971122414908168,0.6471122414908168,0.45,60.0,48705814830147.0
JOHN F KENNEDY HIGH SCHOOL,2019,Alameda,0.4326625386996904,0.0146910524858259,0.6476466098518364,0.6623376623376623,77.0,1611760134452.0
JOHN F KENNEDY HIGH SCHOOL,2019,Contra Costa,0.9377203290246768,0.0778441214879915,0.6554892118453417,0.7333333333333333,15.0,7617960733659.0
JOHN O'CONNELL HIGH SCHOOL,2019,San Francisco,0.6729166666666667,-0.1474475469408441,0.5974475469408441,0.45,20.0,38684783834769.0
JOHN SWETT HIGH SCHOOL,2019,Contra Costa,0.4900662251655629,-0.0004199770742026,0.6194675961218217,0.6190476190476191,21.0,7616970737023.0
JUNE JORDAN SCHOOL FOR EQUITY,2019,San Francisco,0.7253218884120172,-0.0386051514838177,0.6268404456014648,0.5882352941176471,17.0,38684780102103.0
KIPP KING COLLEGIATE HIGH SCH,2019,Alameda,0.6261682242990654,0.04962038690389,0.7527051944914588,0.8023255813953488,86.0,1613090114421.0
KIPP SAN FRANCISCO COLG PREP,2019,San Francisco,0.9404466501240696,0.0031232229268612,0.7468767770731387,0.75,24.0,38684780127530.0
KIPP SAN JOSE COLLEGIATE,2019,Santa Clara,0.6943396226415094,0.1020585844685323,0.7479414155314676,0.85,60.0,43694270116889.0
LAS LOMAS HIGH SCHOOL,2019,Contra Costa,0.1199250468457214,-0.0555731553202265,0.7030551697087157,0.6474820143884892,139.0,7616300733725.0
LATINO COLLEGE PREP ACADEMY,2019,Santa Clara,0.8146341463414634,-0.0188819799830879,0.6126319799830879,0.59375,32.0,43694274330668.0
LEADERSHIP PUBLIC SCH HAYWARD,2019,Alameda,0.6218487394957983,0.0694208146067798,0.7361347409487757,0.8055555555555556,72.0,1611920108670.0
LEADERSHIP PUBLIC SCH RICHMOND,2019,Contra Costa,0.8576214405360134,-0.081532048695338,0.7615320486953381,0.68,75.0,7617960101477.0
LEIGH HIGH SCHOOL,2019,Santa Clara,0.0948081264108352,-0.1172936831330634,0.7075714609108412,0.5902777777777778,144.0,43694014330239.0
LELAND HIGH SCHOOL,2019,Santa Clara,0.1022430881585811,0.1279657960563563,0.5362677805859793,0.6642335766423357,274.0,43696664333522.0
LIBERTY HIGH SCHOOL,2019,Contra Costa,0.2728951255539143,0.0072401237163921,0.6940585775823092,0.7012987012987013,77.0,7617210733980.0
LIFE ACADEMY HIGH SCHOOL,2019,Alameda,0.9092872570194384,0.4010662605881524,0.5080246485027567,0.9090909090909092,22.0,1612590130575.0
LIGHTHOUSE COMMUNITY CHAR HS,2019,Alameda,0.7892857142857143,-0.2518547587900046,0.7206047587900046,0.46875,32.0,1612590108944.0
LIVE OAK HIGH SCHOOL,2019,Santa Clara,0.3617571059431524,-0.0242986523156137,0.6492986523156138,0.625,56.0,43695834333951.0
LIVERMORE HIGH SCHOOL,2019,Alameda,0.2438764643237486,-0.0369625389182173,0.6805268953538609,0.6435643564356436,101.0,1612000134536.0
LOS ALTOS HIGH SCHOOL,2019,Santa Clara,0.1665918275707229,-0.0784380737892586,0.7312682624685038,0.6528301886792452,265.0,43696094334116.0
LOS GATOS HIGH SCHOOL,2019,Santa Clara,0.0486435921421889,-0.1457303046956992,0.72565595525332,0.5799256505576208,269.0,43695344334371.0
LOWELL HIGH SCHOOL,2019,San Francisco,0.354001441961067,-0.0550078619515301,0.7851049493301709,0.7300970873786408,515.0,38684783833407.0
LUIS VALDEZ LEADERSHIP ACADEMY,2019,Santa Clara,0.7603305785123967,0.0477858709221313,0.6813807957445353,0.7291666666666666,48.0,43694270130856.0
LYNBROOK HIGH SCHOOL,2019,Santa Clara,0.0547872340425531,0.0498523292849794,0.7435902936658403,0.7934426229508197,305.0,43694684334421.0
MADISON PARK ACADEMY,2019,Alameda,0.9457364341085271,-0.1829850131973764,0.6829850131973765,0.5,14.0,1612596066450.0
MAKING WAVES ACADEMY,2019,Contra Costa,0.8308510638297872,-0.1873978481622842,0.7391219860933187,0.5517241379310345,58.0,7100740114470.0
MARE ISLAND TECHNOLOGY ACADEMY,2019,Solano,0.5580952380952381,-0.1171307782470806,0.7421307782470806,0.625,32.0,48705814830196.0
MARIA CARRILLO HIGH SCHOOL,2019,Sonoma,0.2038303693570451,-0.0768618200754563,0.6619682030541798,0.5851063829787234,94.0,49709204930244.0
MCCLYMONDS HIGH SCHOOL,2019,Alameda,0.856396866840731,-0.4131750956655592,0.6200716473896971,0.2068965517241379,29.0,1612590110189.0
MENLO ATHERTON HIGH SCHOOL,2019,San Mateo,0.3871096877502001,-0.1320471626085104,0.7157575698483295,0.583710407239819,221.0,41690624133716.0
METWEST HIGH SCHOOL,2019,Alameda,0.8,-0.3575477692592155,0.6700477692592155,0.3125,16.0,1612590100701.0
MIDDLE COLLEGE HIGH SCHOOL,2019,Contra Costa,0.5416666666666666,0.0544345709643079,0.7102713113886332,0.7647058823529411,34.0,7617960730291.0
MILLS HIGH SCHOOL,2019,San Mateo,0.2064297800338409,0.0344770762015294,0.7139891814671823,0.7484662576687117,163.0,41690474134557.0
MILPITAS HIGH SCHOOL,2019,Santa Clara,0.3106704438149197,-0.11549366758841,0.7170262346382185,0.6015325670498084,261.0,43733874334470.0
MIRAMONTE HIGH SCHOOL,2019,Contra Costa,0.0404354587869362,-0.0325672377680003,0.7231749725746301,0.6906077348066298,181.0,7616300734244.0
MISSION EARLY COLLEGE HIGH SCH,2019,Santa Clara,0.4356435643564356,-0.1636170489934424,0.6080614934378868,0.4444444444444444,9.0,43696740135970.0
MISSION SAN JOSE HIGH SCHOOL,2019,Alameda,0.0674486803519061,0.1771955101548311,0.690103068044221,0.8672985781990521,422.0,1611760135244.0
MISSION SENIOR HIGH SCHOOL,2019,San Francisco,0.5905368516833485,-0.0747203211465051,0.6907917497179338,0.6160714285714286,112.0,38684783834082.0
MONTA VISTA HIGH SCHOOL,2019,Santa Clara,0.0457343887423043,-0.01431299367241,0.7604154435610514,0.7461024498886414,449.0,43694684334462.0
MONTE VISTA HIGH SCHOOL,2019,Contra Costa,0.0392156862745098,-0.1536318671116938,0.7353051738846023,0.5816733067729084,251.0,7618040734368.0
MONTGOMERY HIGH SCHOOL,2019,Sonoma,0.3593179049939098,-0.1131964531143598,0.6131964531143599,0.5,44.0,49709204934154.0
MOUNT DIABLO HIGH SCHOOL,2019,Contra Costa,0.7990331491712708,0.1098642012385661,0.6401357987614339,0.75,40.0,7617540734566.0
MOUNT EDEN HIGH SCHOOL,2019,Alameda,0.6538655886811521,0.0202183978325991,0.6927445651303638,0.7129629629629629,108.0,1611920135319.0
MOUNT PLEASANT HIGH SCHOOL,2019,Santa Clara,0.6380802517702596,-0.0356027114635905,0.6646349695281066,0.6290322580645161,62.0,43694274334900.0
MOUNTAIN VIEW HIGH SCHOOL,2019,Santa Clara,0.1542192046556741,-0.1149462394211693,0.7339938584687884,0.6190476190476191,252.0,43696094334728.0
NAPA HIGH SCHOOL,2019,Napa,0.5216701902748414,-0.0038824412262449,0.6913824412262449,0.6875,64.0,28662662835601.0
NEW TECHNOLOGY HIGH SCHOOL,2019,Napa,0.3597122302158273,0.2576298775644007,0.6247230636120699,0.8823529411764706,17.0,28662662830115.0
NEWARK MEMORIAL HIGH SCHOOL,2019,Alameda,0.4547048509643483,-0.1500746952710345,0.6339456630129701,0.4838709677419355,62.0,1612340130054.0
NORTHGATE HIGH SCHOOL,2019,Contra Costa,0.1241610738255033,-0.0119277099843295,0.6926506015505947,0.6807228915662651,166.0,7617540730044.0
NOVATO HIGH SCHOOL,2019,Marin,0.3489361702127659,-0.1784407762278165,0.6841879026645982,0.5057471264367817,87.0,21654172132272.0
OAK GROVE HIGH SCHOOL,2019,Santa Clara,0.471687429218573,0.0214501909256688,0.6452164757409978,0.6666666666666666,75.0,43694274335204.0
OAKLAND CHARTER HIGH SCHOOL,2019,Alameda,0.8278867102396514,0.0239332497305047,0.511278017875129,0.5352112676056338,71.0,1612590114868.0
OAKLAND HIGH SCHOOL,2019,Alameda,0.8702801461632156,-0.1245301894788979,0.7045301894788979,0.58,100.0,1612590135905.0
OAKLAND INTERNATIONAL HIGH SCH,2019,Alameda,0.9701897018970188,-0.2048334440003378,0.6715001106670045,0.4666666666666667,15.0,1612590115667.0
OAKLAND MILITARY INST COL PREP,2019,Alameda,0.7698519515477793,-0.1546226612868952,0.6784321850964191,0.5238095238095238,42.0,1612590130617.0
OAKLAND SCHOOL FOR THE ARTS,2019,Alameda,0.1348464619492657,-0.0239033543437625,0.6535329839733922,0.6296296296296297,54.0,1612593030772.0
OAKLAND TECHNICAL HIGH SCHOOL,2019,Alameda,0.4771825396825397,-0.0421433485356014,0.734784041176294,0.6926406926406926,231.0,1612590136051.0
OAKLAND UNITY HIGH SCHOOL,2019,Alameda,0.8523676880222841,0.1564890968051069,0.7185109031948931,0.875,24.0,1612590100065.0
OCEANA HIGH SCHOOL,2019,San Mateo,0.1869782971619365,-0.174576521701413,0.6467987439236352,0.4722222222222222,36.0,41689244135075.0
PALO ALTO SENIOR HIGH SCHOOL,2019,Santa Clara,0.0786252354048964,-0.1596139589570364,0.7516384988343371,0.5920245398773006,326.0,43696414335782.0
PETALUMA HIGH SCHOOL,2019,Sonoma,0.2516411378555798,-0.1024032323594288,0.6619270418832384,0.5595238095238095,84.0,49708624935151.0
PHILLIP & SALA BURTON ACAD HS,2019,San Francisco,0.6657509157509157,-0.0484775716286981,0.6830929562440827,0.6346153846153846,104.0,38684783830254.0
PIEDMONT HIGH SCHOOL,2019,Alameda,0.0128654970760233,-0.0630066827087894,0.7270691827087894,0.6640625,128.0,1612750136515.0
PIEDMONT HILLS HIGH SCHOOL,2019,Santa Clara,0.2565597667638484,-0.074555530449097,0.7029708309955451,0.6284153005464481,183.0,43694274335907.0
PINER HIGH SCHOOL,2019,Sonoma,0.5187319884726225,0.0615246622173349,0.6051420044493316,0.6666666666666666,42.0,49709204935292.0
PINOLE VALLEY HIGH SCHOOL,2019,Contra Costa,0.5946428571428571,-0.1650562899631371,0.6387405004894529,0.4736842105263157,57.0,7617960735316.0
PIONEER HIGH SCHOOL,2019,Santa Clara,0.250625,0.1387634879756119,0.5356551166755509,0.6744186046511628,129.0,43696664335949.0
PITTSBURG HIGH SCHOOL,2019,Contra Costa,0.6476350405821438,-0.0708673828366938,0.689049201018512,0.6181818181818182,110.0,7617880735407.0
PROSPECT HIGH SCHOOL,2019,Santa Clara,0.2797427652733119,-0.0094362090646644,0.6859067972999586,0.6764705882352942,102.0,43694014336137.0
PUBLIC SAFETY ACADEMY,2019,Solano,0.5,0.1281355003712835,0.6365703819816576,0.7647058823529411,17.0,48705400125310.0
RANCHO COTATE HIGH SCHOOL,2019,Sonoma,0.3774086378737541,-0.0494156349017412,0.6263387118248182,0.5769230769230769,26.0,49738824935482.0
RAOUL WALLENBERG TRADITIONAL,2019,San Francisco,0.5207667731629393,-0.0614648334133197,0.6989648334133197,0.6375,80.0,38684783830205.0
REDWOOD HIGH SCHOOL,2019,Marin,0.0778008298755186,-0.188875041484976,0.7415066204323445,0.5526315789473685,228.0,21654822132587.0
RICHMOND HIGH SCHOOL,2019,Contra Costa,0.8966177409061902,-0.0990540215316578,0.6823873548649912,0.5833333333333334,96.0,7617960735902.0
RIO VISTA HIGH SCHOOL,2019,Solano,0.4987893462469733,0.0143466435160214,0.6220169928476149,0.6363636363636364,22.0,34674134835302.0
ROBERTO CRUZ LEADERSHIP ACDMY,2019,Santa Clara,0.8333333333333334,-0.2586516585609014,0.6115928350314896,0.3529411764705882,17.0,43694270131995.0
RUTH ASAWA SCHOOL OF THE ARTS,2019,San Francisco,0.1861635220125786,0.1217056153843451,0.6940838582998654,0.8157894736842105,76.0,38684783830387.0
SAINT HELENA HIGH SCHOOL,2019,Napa,0.3420523138832998,-0.1323595337789274,0.6180738194932132,0.4857142857142857,35.0,28662902837102.0
SAN JOSE HIGH SCHOOL,2019,Santa Clara,0.7172675521821632,0.1622077423962405,0.5354666762084106,0.6976744186046512,43.0,43696664337200.0
SAN LEANDRO HIGH SCHOOL,2019,Alameda,0.5833333333333334,-0.1387388867408506,0.6871259835150442,0.5483870967741935,155.0,1612910137588.0
SAN LORENZO HIGH SCHOOL,2019,Alameda,0.6553002223869533,-0.0303520879758881,0.6533029076480193,0.6229508196721312,61.0,1613090137810.0
SAN MARIN HIGH SCHOOL,2019,Marin,0.239647577092511,0.0059028800457933,0.6764500611306773,0.6823529411764706,85.0,21654172133056.0
SAN MATEO HIGH SCHOOL,2019,San Mateo,0.3584354932866316,-0.0838857311795107,0.7080895528355616,0.6242038216560509,157.0,41690474136370.0
SAN RAFAEL HIGH SCHOOL,2019,Marin,0.6219054763690923,-0.1374007852759251,0.6879625830287341,0.550561797752809,89.0,21654662133262.0
SAN RAMON VALLEY HIGH SCHOOL,2019,Contra Costa,0.0401146131805157,-0.1458107835920506,0.7206610829932483,0.5748502994011976,167.0,7618040736504.0
SANTA CLARA HIGH SCHOOL,2019,Santa Clara,0.3990849008642603,-0.0245495379591631,0.6561284853275842,0.631578947368421,114.0,43696744330122.0
SANTA ROSA HIGH SCHOOL,2019,Sonoma,0.3732032854209445,0.0219005902039676,0.6359941466381377,0.6578947368421053,76.0,49709204936803.0
SANTA TERESA HIGH SCHOOL,2019,Santa Clara,0.2144522144522144,-0.1293202526481011,0.6913037237224813,0.5619834710743802,121.0,43694274330023.0
SARATOGA HIGH SCHOOL,2019,Santa Clara,0.0189642596644784,-0.0412312316356239,0.7284559012391482,0.6872246696035242,227.0,43695344337762.0
SEQUOIA HIGH SCHOOL,2019,San Mateo,0.4891146589259796,-0.0337693539870583,0.700436020653725,0.6666666666666666,141.0,41690624136693.0
SILVER CREEK HIGH SCHOOL,2019,Santa Clara,0.3897330595482546,-0.0774851638873537,0.7101382251118435,0.6326530612244898,196.0,43694274337903.0
SKYLINE HIGH SCHOOL,2019,Alameda,0.7255025125628141,-0.1688205303420975,0.7048205303420976,0.536,125.0,1612590137943.0
SONOMA VALLEY HIGH SCHOOL,2019,Sonoma,0.5458750963762529,-0.1929266438344283,0.6698497207575053,0.4769230769230769,65.0,49709534937256.0
SOUTH SAN FRANCISCO HS,2019,San Mateo,0.4398183194549583,0.020540321645443,0.5756135245084031,0.5961538461538461,52.0,41690704137279.0
SUMMIT PREPARATORY CHARTER HIG,2019,San Mateo,0.5308370044052864,0.0545464344654794,0.7162868988678539,0.7708333333333334,48.0,41690620112722.0
SUMMIT PUBLIC SCHOOL-TAHOMA,2019,Santa Clara,0.3456464379947229,-0.011491003891566,0.6944178331598588,0.6829268292682927,41.0,43104390123794.0
SUMMIT PUBLIC SCHOOLS SHASTA,2019,San Mateo,0.1832993890020366,-0.0454376505434106,0.7054376505434107,0.66,50.0,41689240127548.0
TAMALPAIS HIGH SCHOOL,2019,Marin,0.0974230043997485,-0.1220632184820522,0.7220632184820522,0.6,195.0,21654822133692.0
TAMISCAL HIGH SCHOOL,2019,Marin,0.064516129032258,-0.227033829936705,0.6270338299367051,0.4,10.0,21654822130078.0
TECHNOLOGY HIGH SCHOOL,2019,Sonoma,0.1625766871165644,-0.2547334474468846,0.6008872936007307,0.3461538461538461,26.0,49738824930384.0
TENNYSON HIGH SCHOOL,2019,Alameda,0.7631763879128601,0.0504068276898697,0.6465628692798273,0.696969696969697,33.0,1611920138339.0
TERRA LINDA HIGH SCHOOL,2019,Marin,0.3878048780487805,0.0463505285734382,0.6980939158710062,0.7444444444444445,90.0,21654662134005.0
TERRA NOVA HIGH SCHOOL,2019,San Mateo,0.1637931034482758,0.120030903616129,0.6096988261136007,0.7297297297297297,37.0,41689244137535.0
THURGOOD MARSHALL ACADEMIC HS,2019,San Francisco,0.6238938053097345,0.0446884412994218,0.5435468528182252,0.5882352941176471,17.0,38684783830403.0
TOMALES HIGH SCHOOL,2019,Marin,0.6730769230769231,-0.2022955828178882,0.6189622494845549,0.4166666666666667,12.0,21733612134310.0
UNIVERSITY PREP ACADEMY,2019,Santa Clara,0.1637426900584795,0.0553833884531673,0.7160451829754041,0.7714285714285715,70.0,43104390113431.0
VACAVILLE HIGH SCHOOL,2019,Solano,0.3417395779722079,-0.1191261751799881,0.696049252103065,0.5769230769230769,52.0,48705734837803.0
VALLEJO HIGH SCHOOL,2019,Solano,0.6816798539257456,-0.0130951902407551,0.6427248198703848,0.6296296296296297,27.0,48705814838504.0
VANDEN HIGH SCHOOL,2019,Solano,0.2526011560693642,-0.1887858926167511,0.6610081148389734,0.4722222222222222,72.0,48705654838801.0
VINTAGE HIGH SCHOOL,2019,Napa,0.3975569128262076,-0.1731889115426789,0.6850936734474408,0.5119047619047619,84.0,28662662830016.0
WASHINGTON HIGH SCHOOL,2019,Alameda,0.2961418143899896,-0.0217656838808328,0.662791324906474,0.6410256410256411,156.0,1611760138693.0
WESTMONT HIGH SCHOOL,2019,Santa Clara,0.2710805746408494,-0.1307727429343073,0.6770690392306036,0.5462962962962963,108.0,43694014338505.0
WESTMOOR HIGH SCHOOL,2019,San Mateo,0.3158584534731323,-0.0740635974736186,0.6439560705918983,0.5698924731182796,93.0,41689244137790.0
